chr1	43534	83534
chr1	158899	198899
chr1	730421	770421
chr1	886243	926243
chr1	1506466	1546466
chr1	1583914	1623914
chr1	1724384	1764384
chr1	2215367	2255367
chr1	2290012	2330012
chr1	2362209	2402209
chr1	2478205	2518205
chr1	2572676	2612676
chr1	2730393	2770393
chr1	2812536	2852536
chr1	2869501	2909501
chr1	2942141	2982141
chr1	3326668	3366668
chr1	3582495	3622495
chr1	3682975	3722975
chr1	3933718	3973718
chr1	4225580	4265580
chr1	4308616	4348616
chr1	4420772	4460772
chr1	4540448	4580448
chr1	5192198	5232198
chr1	5249182	5289182
chr1	5770426	5810426
chr1	5924168	5964168
chr1	6072199	6112199
chr1	6150078	6190078
chr1	6526817	6566817
chr1	6811311	6851311
chr1	7015346	7055346
chr1	7276624	7316624
chr1	7485706	7525706
chr1	7593954	7633954
chr1	7675654	7715654
chr1	7765555	7805555
chr1	7835979	7875979
chr1	7911319	7951319
chr1	8008428	8048428
chr1	8162394	8202394
chr1	8392509	8432509
chr1	8506929	8546929
chr1	8724223	8764223
chr1	8910008	8950008
chr1	9192343	9232343
chr1	9550619	9590619
chr1	9689595	9729595
chr1	9952927	9992927
