chr1	8429	12429
chr1	20705	24705
chr1	31260	35260
chr1	38006	42006
chr1	45792	49792
chr1	53079	57079
chr1	62018	66018
chr1	72329	76329
chr1	84089	88089
chr1	117218	121218
chr1	126532	130532
chr1	131157	135157
chr1	158134	162134
chr1	172308	176308
chr1	185550	189550
chr1	198457	202457
chr1	219609	223609
chr1	224343	228343
chr1	306013	310013
chr1	321278	325278
chr1	326701	330701
chr1	352119	356119
chr1	381523	385523
chr1	393209	397209
chr1	408130	412130
chr1	438216	442216
chr1	472398	476398
chr1	482312	486312
chr1	494099	498099
chr1	512097	516097
chr1	521310	525310
chr1	550489	554489
chr1	576432	580432
chr1	607871	611871
chr1	726560	730560
chr1	738970	742970
chr1	762331	766331
chr1	774773	778773
chr1	797632	801632
chr1	821506	825506
chr1	840562	844562
chr1	846086	850086
chr1	853867	857867
chr1	868883	872883
chr1	880011	884011
chr1	884695	888695
chr1	907376	911376
chr1	922887	926887
chr1	930531	934531
chr1	956130	960130
