chr1	1098	2098
chr1	2585	3585
chr1	4773	5773
chr1	6951	7951
chr1	10794	11794
chr1	13229	14229
chr1	15351	16351
chr1	16660	17660
chr1	18547	19547
chr1	19880	20880
chr1	20947	21947
chr1	25878	26878
chr1	27702	28702
chr1	29872	30872
chr1	30905	31905
chr1	32111	33111
chr1	36148	37148
chr1	38568	39568
chr1	39713	40713
chr1	41772	42772
chr1	43464	44464
chr1	44815	45815
chr1	45910	46910
chr1	47397	48397
chr1	49114	50114
chr1	51387	52387
chr1	53088	54088
chr1	56993	57993
chr1	59715	60715
chr1	62458	63458
chr1	64915	65915
chr1	67259	68259
chr1	68451	69451
chr1	69931	70931
chr1	73339	74339
chr1	74736	75736
chr1	75886	76886
chr1	77090	78090
chr1	78741	79741
chr1	81535	82535
chr1	83327	84327
chr1	85242	86242
chr1	86548	87548
chr1	88763	89763
chr1	90315	91315
chr1	92153	93153
chr1	94081	95081
chr1	96094	97094
chr1	98441	99441
chr1	99742	100742
chr1	100760	101760
chr1	102075	103075
chr1	104333	105333
chr1	106029	107029
chr1	108359	109359
chr1	109750	110750
chr1	110785	111785
chr1	111892	112892
chr1	113105	114105
chr1	114236	115236
chr1	116610	117610
chr1	118992	119992
chr1	121334	122334
chr1	122430	123430
chr1	123891	124891
chr1	126996	127996
chr1	128818	129818
chr1	130399	131399
chr1	131592	132592
chr1	132959	133959
chr1	134431	135431
chr1	135439	136439
chr1	138209	139209
chr1	139869	140869
chr1	142195	143195
chr1	143754	144754
chr1	145736	146736
chr1	147741	148741
chr1	149441	150441
chr1	154883	155883
chr1	161951	162951
chr1	168900	169900
chr1	170157	171157
chr1	172696	173696
chr1	174116	175116
chr1	175179	176179
chr1	176397	177397
chr1	177987	178987
chr1	179694	180694
chr1	180873	181873
chr1	183710	184710
chr1	185452	186452
chr1	187763	188763
chr1	189182	190182
chr1	192810	193810
chr1	194100	195100
chr1	195659	196659
chr1	197125	198125
chr1	198815	199815
chr1	200507	201507
chr1	202204	203204
chr1	203645	204645
chr1	205272	206272
chr1	206757	207757
chr1	208362	209362
chr1	211482	212482
chr1	212580	213580
chr1	216512	217512
chr1	217644	218644
chr1	218712	219712
chr1	221588	222588
chr1	222902	223902
chr1	227083	228083
chr1	228940	229940
chr1	230126	231126
chr1	232397	233397
chr1	233525	234525
chr1	235694	236694
chr1	236895	237895
chr1	241724	242724
chr1	243190	244190
chr1	248861	249861
chr1	251032	252032
chr1	252208	253208
chr1	254667	255667
chr1	256182	257182
chr1	258563	259563
chr1	260348	261348
chr1	263515	264515
chr1	267139	268139
chr1	272086	273086
chr1	275065	276065
chr1	280468	281468
chr1	282711	283711
chr1	284114	285114
chr1	285628	286628
chr1	286951	287951
chr1	288697	289697
chr1	292583	293583
chr1	293947	294947
chr1	295029	296029
chr1	298780	299780
chr1	299797	300797
chr1	301182	302182
chr1	303331	304331
chr1	304544	305544
chr1	306855	307855
chr1	309071	310071
chr1	310732	311732
chr1	311969	312969
chr1	315682	316682
chr1	319194	320194
chr1	320663	321663
chr1	322376	323376
chr1	325330	326330
chr1	327463	328463
chr1	328558	329558
chr1	331712	332712
chr1	333586	334586
chr1	335863	336863
chr1	337108	338108
chr1	338230	339230
chr1	339634	340634
chr1	340809	341809
chr1	342131	343131
chr1	343236	344236
chr1	344425	345425
chr1	348238	349238
chr1	349542	350542
chr1	351833	352833
chr1	354627	355627
chr1	359540	360540
chr1	362736	363736
chr1	363914	364914
chr1	366487	367487
chr1	368436	369436
chr1	370306	371306
chr1	371788	372788
chr1	372822	373822
chr1	374582	375582
chr1	375926	376926
chr1	376931	377931
chr1	378543	379543
chr1	379664	380664
chr1	381368	382368
chr1	382458	383458
chr1	383595	384595
chr1	386477	387477
chr1	388275	389275
chr1	390048	391048
chr1	392994	393994
chr1	395631	396631
chr1	396736	397736
chr1	400163	401163
chr1	401412	402412
chr1	405008	406008
chr1	406175	407175
chr1	407507	408507
chr1	408520	409520
chr1	410613	411613
chr1	411676	412676
chr1	412994	413994
chr1	414307	415307
chr1	415331	416331
chr1	418648	419648
chr1	423720	424720
chr1	425556	426556
chr1	432205	433205
chr1	433561	434561
chr1	435387	436387
chr1	437012	438012
chr1	439064	440064
chr1	441414	442414
chr1	442741	443741
chr1	443817	444817
chr1	445243	446243
chr1	448604	449604
chr1	449845	450845
chr1	454272	455272
chr1	455781	456781
chr1	457923	458923
chr1	460463	461463
chr1	461769	462769
chr1	462962	463962
chr1	464529	465529
chr1	466829	467829
chr1	467875	468875
chr1	469789	470789
chr1	470919	471919
chr1	472100	473100
chr1	473140	474140
chr1	475405	476405
chr1	477899	478899
chr1	479452	480452
chr1	480893	481893
chr1	484927	485927
chr1	486847	487847
chr1	488875	489875
chr1	494636	495636
chr1	495907	496907
chr1	497129	498129
chr1	498504	499504
chr1	501819	502819
chr1	503287	504287
chr1	505463	506463
chr1	506693	507693
chr1	509380	510380
chr1	511019	512019
chr1	513583	514583
chr1	515005	516005
chr1	516791	517791
chr1	518490	519490
chr1	521309	522309
chr1	524131	525131
chr1	525880	526880
chr1	527059	528059
chr1	530332	531332
chr1	531578	532578
chr1	533257	534257
chr1	534446	535446
chr1	535456	536456
chr1	537759	538759
chr1	538792	539792
chr1	539909	540909
chr1	542255	543255
chr1	543640	544640
chr1	545124	546124
chr1	546237	547237
chr1	547835	548835
chr1	549694	550694
chr1	552045	553045
chr1	555240	556240
chr1	558119	559119
chr1	561557	562557
chr1	562719	563719
chr1	565422	566422
chr1	569427	570427
chr1	571165	572165
chr1	572648	573648
chr1	573987	574987
chr1	576464	577464
chr1	577642	578642
chr1	582697	583697
chr1	583737	584737
chr1	584843	585843
chr1	586518	587518
chr1	588506	589506
chr1	592426	593426
chr1	593769	594769
chr1	595639	596639
chr1	596841	597841
chr1	598550	599550
chr1	600492	601492
chr1	601960	602960
chr1	603184	604184
chr1	604971	605971
chr1	608593	609593
chr1	610983	611983
chr1	612325	613325
chr1	615829	616829
chr1	617663	618663
chr1	619197	620197
chr1	620418	621418
chr1	621465	622465
chr1	624937	625937
chr1	626387	627387
chr1	628139	629139
chr1	629823	630823
chr1	631008	632008
chr1	633385	634385
chr1	634946	635946
chr1	638978	639978
chr1	640622	641622
chr1	642072	643072
chr1	645026	646026
chr1	646676	647676
chr1	648488	649488
chr1	651173	652173
chr1	654462	655462
chr1	658064	659064
chr1	660722	661722
chr1	661975	662975
chr1	663361	664361
chr1	664381	665381
chr1	665856	666856
chr1	667792	668792
chr1	669587	670587
chr1	670846	671846
chr1	673504	674504
chr1	674804	675804
chr1	675961	676961
chr1	677343	678343
chr1	680660	681660
chr1	681801	682801
chr1	682889	683889
chr1	684180	685180
chr1	685578	686578
chr1	687461	688461
chr1	693518	694518
chr1	695486	696486
chr1	698799	699799
chr1	699808	700808
chr1	701123	702123
chr1	703243	704243
chr1	704825	705825
chr1	707287	708287
chr1	708832	709832
chr1	713051	714051
chr1	714677	715677
chr1	715838	716838
chr1	717289	718289
chr1	718380	719380
chr1	719763	720763
chr1	722197	723197
chr1	725502	726502
chr1	726735	727735
chr1	727813	728813
chr1	731035	732035
chr1	732534	733534
chr1	735270	736270
chr1	736322	737322
chr1	738850	739850
chr1	741492	742492
chr1	742790	743790
chr1	744836	745836
chr1	747242	748242
chr1	749269	750269
chr1	751635	752635
chr1	752680	753680
chr1	754270	755270
chr1	755647	756647
chr1	756679	757679
chr1	757781	758781
chr1	758868	759868
chr1	760891	761891
chr1	762542	763542
chr1	763974	764974
chr1	765589	766589
chr1	768010	769010
chr1	769515	770515
chr1	770746	771746
